,rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,thstrm_add_amount
0,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_CurrentAssets,I.유동자산,-,제 45 기,1198436751046,제 44 기,1079132780682,제 43 기,1023550657777,1,
1,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 45 기,474418582798,제 44 기,346650586957,제 43 기,325824453124,2,
2,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_OtherCurrentFinancialAssets,기타금융자산,-,제 45 기,19208180491,제 44 기,16972026929,제 43 기,9384072645,3,
3,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 45 기,160321649586,제 44 기,184159385550,제 43 기,137569963182,4,
4,20180402003835,11011,2017,00165680,BS,재무상태표,dart_ShortTermLoans,단기대여금,-,제 45 기,518152670,제 44 기,511909302,제 43 기,523950440,5,
5,20180402003835,11011,2017,00165680,BS,재무상태표,dart_ShortTermAdvancePayments,선급금,-,제 45 기,11935345911,제 44 기,23070892553,제 43 기,14001699244,6,
6,20180402003835,11011,2017,00165680,BS,재무상태표,dart_ShortTermPrepaidExpenses,선급비용,-,제 45 기,32210373273,제 44 기,36453643622,제 43 기,45064420723,7,
7,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_Inventories,재고자산,-,제 45 기,499797379020,제 44 기,471313786648,제 43 기,470619910056,8,
8,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 45 기,27087297,제 44 기,549121,제 43 기,7602763,9,
9,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,-,제 45 기,,제 44 기,,제 43 기,20554585600,10,
10,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_NoncurrentAssets,Ⅱ.비유동자산,-,제 45 기,1051476687590,제 44 기,961822221911,제 43 기,1153154529051,11,
11,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자,-,제 45 기,32764828103,제 44 기,34841338791,제 43 기,42207908776,12,
12,20180402003835,11011,2017,00165680,BS,재무상태표,dart_NonCurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 45 기,774535147,제 44 기,774535147,제 43 기,560250147,13,
13,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_OtherNoncurrentFinancialAssets,기타금융자산,-,제 45 기,173653335903,제 44 기,100390477988,제 43 기,275551393502,14,
14,20180402003835,11011,2017,00165680,BS,재무상태표,dart_LongTermLoansGross,장기대여금,-,제 45 기,79195643359,제 44 기,67497242770,제 43 기,64633063605,15,
15,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 45 기,693083835691,제 44 기,706919811848,제 43 기,735612089180,16,
16,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 45 기,43785328130,제 44 기,48170637839,제 43 기,30022175858,17,
17,20180402003835,11011,2017,00165680,BS,재무상태표,dart_LongTermPrepaidExpenses,장기선급비용,-,제 45 기,20592034144,제 44 기,,제 43 기,,18,
18,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,-,제 45 기,7627147113,제 44 기,3228177528,제 43 기,4567647983,19,
19,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_Assets,자산총계,-,제 45 기,2249913438636,제 44 기,2040955002593,제 43 기,2176705186828,20,
20,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_CurrentLiabilities,I.유동부채,-,제 45 기,910093320183,제 44 기,739927065484,제 43 기,582845801691,22,
21,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 45 기,436294541494,제 44 기,364632466459,제 43 기,325787861151,23,
22,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_OtherCurrentFinancialLiabilities,기타금융부채,-,제 45 기,158259613613,제 44 기,146102881208,제 43 기,2708334220,24,
23,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_ShorttermBorrowings,단기차입금,-,제 45 기,21617010000,제 44 기,52647153105,제 43 기,9937080000,25,
24,20180402003835,11011,2017,00165680,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 45 기,199977656342,제 44 기,99990462654,제 43 기,149888209783,26,
25,20180402003835,11011,2017,00165680,BS,재무상태표,dart_ShortTermAdvancesCustomers,선수금,-,제 45 기,50297694451,제 44 기,33948296660,제 43 기,36439361791,27,
26,20180402003835,11011,2017,00165680,BS,재무상태표,dart_ShortTermIncomeReceivedInAdvance,선수수익,-,제 45 기,22821825533,제 44 기,25410453921,제 43 기,40772244860,28,
27,20180402003835,11011,2017,00165680,BS,재무상태표,ifrs_CurrentTaxLiabilities,당기법인세부채,-,제 45 기,14045202538,제 44 기,11519261928,제 43 기,14110880434,29,
