,rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,thstrm_add_amount
0,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 19 기,463942523573,제 18 기,251763466438,제 17 기,224907929073,1,
1,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 19 기,68313103543,제 18 기,24571138933,제 17 기,42370301820,2,
2,20180619000235,11011,2017,00300548,BS,재무상태표,-표준계정코드 미사용-,매출채권및기타채권,-,제 19 기,269612096675,제 18 기,151905313544,제 17 기,117632271889,3,
3,20180619000235,11011,2017,00300548,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 19 기,10000000000,제 18 기,0,제 17 기,200000000,4,
4,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_Inventories,재고자산,-,제 19 기,104717474719,제 18 기,69768289966,제 17 기,62564284180,5,
5,20180619000235,11011,2017,00300548,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 19 기,11290422649,제 18 기,5516459445,제 17 기,2106481874,6,
6,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 19 기,9425987,제 18 기,2264550,제 17 기,34589310,7,
7,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 19 기,218816703693,제 18 기,168093251158,제 17 기,154308102017,8,
8,20180619000235,11011,2017,00300548,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융자산,-,제 19 기,15180815440,제 18 기,10705061045,제 17 기,15229179845,9,
9,20180619000235,11011,2017,00300548,BS,재무상태표,-표준계정코드 미사용-,매도가능금융자산,-,제 19 기,770081262,제 18 기,207336920,제 17 기,633233609,10,
10,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 19 기,167246055928,제 18 기,152318684078,제 17 기,132190053691,11,
11,20180619000235,11011,2017,00300548,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 19 기,32397907098,제 18 기,1516419557,제 17 기,1898303598,12,
12,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_InvestmentProperty,투자부동산,-,제 19 기,2474240879,제 18 기,2526670403,제 17 기,3358057512,13,
13,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,-,제 19 기,63872203,제 18 기,111304313,제 17 기,30547278,14,
14,20180619000235,11011,2017,00300548,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 19 기,683730883,제 18 기,707774842,제 17 기,968726484,15,
15,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_Assets,자산총계,-,제 19 기,682759227266,제 18 기,419856717596,제 17 기,379216031090,16,
16,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_CurrentLiabilities,유동부채,-,제 19 기,247392020816,제 18 기,124628242049,제 17 기,117102596552,18,
17,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 19 기,216973589266,제 18 기,100037945762,제 17 기,94836079431,19,
18,20180619000235,11011,2017,00300548,BS,재무상태표,-표준계정코드 미사용-,단기금융부채,-,제 19 기,1990229725,제 18 기,2518568387,제 17 기,3468591251,20,
19,20180619000235,11011,2017,00300548,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 19 기,18943632839,제 18 기,16494400884,제 17 기,11458470129,21,
20,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_CurrentTaxLiabilities,당기법인세부채,-,제 19 기,9484568986,제 18 기,5577327016,제 17 기,7339455741,22,
21,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_NoncurrentLiabilities,비유동부채,-,제 19 기,21721038272,제 18 기,17818470656,제 17 기,16362676459,23,
22,20180619000235,11011,2017,00300548,BS,재무상태표,-표준계정코드 미사용-,장기금융부채,-,제 19 기,2942446131,제 18 기,3012885434,제 17 기,2797862469,24,
23,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_NoncurrentProvisions,충당부채,-,제 19 기,2446881854,제 18 기,2329871651,제 17 기,2150763244,25,
24,20180619000235,11011,2017,00300548,BS,재무상태표,-표준계정코드 미사용-,이연수익,-,제 19 기,796996885,제 18 기,750042846,제 17 기,642002998,26,
25,20180619000235,11011,2017,00300548,BS,재무상태표,dart_PostemploymentBenefitObligations,확정급여부채,-,제 19 기,3226458390,제 18 기,1315706218,제 17 기,1444997339,27,
26,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_DeferredTaxLiabilities,이연법인세부채,-,제 19 기,11635829467,제 18 기,10254388981,제 17 기,9124315680,28,
27,20180619000235,11011,2017,00300548,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 19 기,672425545,제 18 기,155575526,제 17 기,202734729,29,
28,20180619000235,11011,2017,00300548,BS,재무상태표,ifrs_Liabilities,부채총계,-,제 19 기,269113059088,제 18 기,142446712705,제 17 기,133465273011,30,
