,account_nm,thstrm_amount
0,유동자산,14228424000000.0
1,현금및현금성자산,1997405000000.0
2,단기금융상품,1032308000000.0
3,매출채권,2494795000000.0
4,기타채권,1466410000000.0
5,미청구공사,4163270000000.0
6,만기보유금융자산,64739000000.0
7,파생상품자산,
8,재고자산,1328564000000.0
9,법인세자산,2196000000.0
10,기타유동자산,1674923000000.0
11,매각예정자산,3814000000.0
12,비유동자산,5121679000000.0
13,장기금융상품,101396000000.0
14,장기미수채권,396554000000.0
15,장기성기타채권,1003689000000.0
16,매도가능금융자산,429791000000.0
17,만기보유금융자산,45123000000.0
18,공동기업및관계기업투자자산,107986000000.0
19,투자부동산,165104000000.0
20,유형자산,1754185000000.0
21,무형자산,857312000000.0
22,이연법인세자산,135390000000.0
23,기타비유동자산,125149000000.0
24,자산총계,19350103000000.0
25,유동부채,8575299000000.0
26,매입채무,2864954000000.0
27,기타채무,1147083000000.0
28,공사및분양선수금,2508349000000.0
29,초과청구공사,1482801000000.0
30,단기차입금,198536000000.0
31,유동성장기부채,238528000000.0
32,법인세부채,76462000000.0
33,기타금융부채,15820000000.0
34,기타유동부채,42766000000.0
35,비유동부채,3384166000000.0
36,장기성기타채무,524501000000.0
37,사채,1735733000000.0
38,장기차입금,459873000000.0
39,파생상품부채,261000000.0
40,퇴직급여채무,168285000000.0
41,장기종업원급여충당부채,9401000000.0
42,충당부채,387952000000.0
43,이연법인세부채,2912000000.0
44,기타금융부채,70781000000.0
45,기타비유동부채,24467000000.0
46,부채총계,11959465000000.0
47,지배기업소유주지분,5720294000000.0
48,자본금,557273000000.0
49,기타불입자본,1035424000000.0
50,기타자본구성요소,40406000000.0
51,이익잉여금,4087191000000.0
52,비지배주주지분,1670344000000.0
53,자본총계,7390638000000.0
54,부채및자본총계,19350103000000.0
55,매출액,19233180000000.0
56,매출원가,17508138000000.0
57,매출총이익,1725042000000.0
58,판매비와관리비,635714000000.0
59,영업이익,1089328000000.0
60,지분법이익,6853000000.0
61,지분법손실,6251000000.0
62,금융수익,205836000000.0
63,금융비용,251284000000.0
64,기타수익,251542000000.0
65,기타비용,397887000000.0
66,법인세비용차감전순이익,898137000000.0
67,법인세비용,234359000000.0
68,당기순이익,663778000000.0
69,법인세차감후 기타포괄이익(손실),37437000000.0
70,후속적으로 당기손익으로 재분류되지 않는 항목,22739000000.0
71,지분법자본변동 중 당기손익으로 재분류 되지 않는 항목,-1563000000.0
72,확정급여제도의재측정요소,24302000000.0
73,후속적으로 당기손익으로 재분류 될 수 있는 항목,14698000000.0
74,매도가능금융자산평가이익(손실),-7321000000.0
75,해외사업환산이익(손실),22019000000.0
76,당기총포괄이익,701215000000.0
77,지배기업소유주지분,420991000000.0
78,비지배주주지분,242787000000.0
79,지배기업소유주지분,473629000000.0
80,비지배주주지분,227586000000.0
81,보통주 기본주당순이익(단위:원),3777.0
82,구형우선주 기본주당순이익(단위:원),3860000000.0
83,영업활동현금흐름,596001000000.0
84,영업활동에서 창출된 현금흐름,762225000000.0
85,당기순이익,663778000000.0
86,현금의 유출이 없는 비용 등의 가산,1109920000000.0
87,현금의 유입이 없는 수익 등의 차감,-342982000000.0
88,영업활동으로 인한 자산 부채의 변동,-668491000000.0
89,매출채권의 감소(증가),-698389000000.0
90,기타채권의 감소(증가),-306664000000.0
91,미청구공사의 증가,562646000000.0
92,재고자산의 감소(증가),124094000000.0
93,기타유동자산의 감소(증가),-513251000000.0
94,장기미수채권의 증가,28000000.0
95,장기성기타채권의 증가,-173503000000.0
96,기타비유동자산의 감소,1000000.0
97,파생상품자산의 감소,11000000.0
98,매입채무의 증가(감소),-53569000000.0
99,기타채무의 증가(감소),44947000000.0
100,공사및분양선수금의 증가(감소),219791000000.0
101,초과청구공사의 증가(감소),370898000000.0
102,기타유동부채의 증가(감소),-64734000000.0
103,장기성기타채무의 증가(감소),129401000000.0
104,파생상품부채의 감소,46000000.0
105,충당부채의 감소,-130359000000.0
106,퇴직급여채무의 감소,-227898000000.0
107,장기종업원급여충당부채의 감소,-1419000000.0
108,기타자본구성요소의 증가(감소),49432000000.0
109,이자수취,68662000000.0
110,배당금수취,8720000000.0
111,이자지급,101076000000.0
112,법인세납부,142530000000.0
113,투자활동현금흐름,-1173812000000.0
114,투자활동으로 인한 현금유입액,570949000000.0
115,단기금융상품의 감소,461405000000.0
116,기타채권의 감소,25617000000.0
117,장기금융상품의 감소,2584000000.0
118,장기성기타채권의 감소,23647000000.0
119,매도가능금융자산의 처분,13554000000.0
120,만기보유금융자산의 처분,22550000000.0
121,공동기업및관계기업투자자산의 처분,3284000000.0
122,유형자산의 처분,14677000000.0
123,무형자산의 처분,3631000000.0
124,매각예정자산의 처분,
125,기타유동부채의 증가,
126,사업결합으로 인한 유입,
127,연결범위변동으로 인한 유입,
128,투자활동으로 인한 현금유출액,-1744761000000.0
129,단기금융상품의 증가,-1073990000000.0
130,기타채권의 증가,-14188000000.0
131,장기금융상품의 증가,-235260000000.0
132,장기성기타채권의 증가,-41731000000.0
133,매도가능금융자산의 취득,-117568000000.0
134,만기보유금융자산의 취득,-53405000000.0
135,공동기업및관계기업투자자산의 취득,-7007000000.0
136,종속기업 취득에 따른 현금의 감소,-5302000000.0
137,종속기업 처분에 따른 현금의 감소,
138,투자부동산의 취득,
139,유형자산의 취득,-186517000000.0
140,무형자산의 취득,-9793000000.0
141,재무활동현금흐름,30709000000.0
142,재무활동으로 인한 현금유입액,1456878000000.0
143,단기차입금의 차입,856389000000.0
144,사채의 발행,597930000000.0
145,장기차입금의 차입,
146,유상증자,2559000000.0
147,재무활동으로 인한 현금유출액,-1426169000000.0
148,단기차입금의 상환,-855300000000.0
149,유동성장기부채의 상환,-357601000000.0
150,장기차입금의 상환,-104138000000.0
151,사채의 상환,-10000000.0
152,주식매수청구권의 행사,
153,배당금의 지급,-109120000000.0
154,종속기업 지분추가 취득에 따른 현금의 감소,
155,현금및현금성자산의 증가,-547102000000.0
156,기초의 현금및현금성자산,2542381000000.0
157,현금및현금성자산의 환율변동으로인한 효과,2126000000.0
158,기말의 현금및현금성자산,1997405000000.0
159,기초자본,6787306000000.0
160,기초자본,1495791000000.0
161,기초자본,5291515000000.0
162,기초자본,1024542000000.0
163,기초자본,11366000000.0
164,기초자본,3698334000000.0
165,기초자본,557273000000.0
