,rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,thstrm_add_amount
0,20170331003403,11011,2016,00191472,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 43 기,359642190092,제 42 기,308520711343,제 41 기,333833781146,1,
1,20170331003403,11011,2016,00191472,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 43 기,62298836928,제 42 기,29835281859,제 41 기,48548574848,2,
2,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,단기금융상품,-,제 43 기,13834034464,제 42 기,19193381853,제 41 기,11221320961,13,
3,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,단기매도가능금융자산,-,제 43 기,78985480960,제 42 기,55861690090,제 41 기,57145467364,14,
4,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,단기당기손익인식금융자산,-,제 43 기,0,제 42 기,0,제 41 기,4751140000,15,
5,20170331003403,11011,2016,00191472,BS,재무상태표,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매출채권,-,제 43 기,119269675950,제 42 기,110056001613,제 41 기,125973394859,16,
6,20170331003403,11011,2016,00191472,BS,재무상태표,ifrs_Inventories,재고자산,-,제 43 기,80047508933,제 42 기,87970403800,제 41 기,81101479780,19,
7,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,단기대여금,-,제 43 기,83041000,제 42 기,78955000,제 41 기,137326000,36,
8,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,미수금,-,제 43 기,962860403,제 42 기,1478521919,제 41 기,605961223,37,
9,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,미수수익,-,제 43 기,166366527,제 42 기,6685627,제 41 기,0,53,
10,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,선급금,-,제 43 기,1964769829,제 42 기,2272713015,제 41 기,5748217,56,
11,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,선급비용,-,제 43 기,445185221,제 42 기,182056483,제 41 기,161038686,58,
12,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,부가세대급금,-,제 43 기,1530180940,제 42 기,1585020084,제 41 기,4182329208,67,
13,20170331003403,11011,2016,00191472,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 43 기,54248937,제 42 기,0,제 41 기,0,69,
14,20170331003403,11011,2016,00191472,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 43 기,172322118252,제 42 기,199079931398,제 41 기,178227753981,70,
15,20170331003403,11011,2016,00191472,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기금융상품,-,제 43 기,0,제 42 기,0,제 41 기,3000000,71,
16,20170331003403,11011,2016,00191472,BS,재무상태표,-표준계정코드 미사용-,장기매도가능금융자산,-,제 43 기,7322130236,제 42 기,30263240972,제 41 기,13401065286,85,
